"","X1","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity","plot_1","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index"
"1",1,"ac_103.CSV",11.4987583479675,30,10.5333333333333,4.80993132872395,20,5.97624928827066,23.286,17.8433333333333,5.76063830747405,8.40776699029126,0,0.7125,410.426017522585,13.7863042687986,14.8446566861848,4.90696044222991,"ac_103.CSV",11.6599177068306,6.12051867621453,10.913053196245,89.086946803755,23.286,596.633333333333,3.43333333333333,0.942059766216692
"2",1,"ac_104.CSV",8.12181783701082,50,6.64,3.94068006934613,21,3.94846805736098,21.484,13.6452,6.95755043364363,8.01773835920177,3,0.711818181818182,142.581108280815,7.8323796047105,9.01304266097362,6.25323562613135,"ac_104.CSV",8.35543185185185,4.29041734854295,9.76438478248761,90.2356152175124,21.484,359.16,4.5,0.937325720227727
"3",1,"ac_107.CSV",8.2285783510588,40,7.15,3.70160751269411,20,4.73048623293631,22.52,15.4499,6.45413291791743,8.05633802816901,0,0.661458333333333,377.875906253917,12.6214152662738,14.7843086727174,4.93695971948272,"ac_107.CSV",7.54451839904421,4.98505618238009,6.2447493699244,93.7552506300756,22.52,446.475,3.325,0.906323554125882
"4",1,"bp_98_1.CSV",5.11248377216645,50,4.42,2.07884887718458,10,2.41735392526622,12.414,7.552,4.01827149678027,8.10714285714286,3,0.626153846153846,14.8424402961433,2.59733526041497,2.8453980110256,3.04065882361581,"bp_98_1.CSV",4.84398033450934,2.39604079375474,29.9239996337332,70.0760003662668,12.414,436.94,3.3,0.888045320068781
"5",1,"bp_98_2.CSV",5.69124308783784,40,5,1.43941965577694,8,1.7464249196573,12.751,8.2973,5.18945740503873,8.01873536299766,1,0.551785714285714,9.4151063744188,2.38592186576602,1.92937379086541,2.45501554854338,"bp_98_2.CSV",5.25334097667349,1.9229078407473,15.1737668161435,84.8262331838565,12.751,446.1,2.65,0.696367346399995
"6",1,"bs_40_e.CSV",9.03677414460192,40,6.925,4.96915768960394,23,6.55128804129386,25.83,18.937875,6.81785717140906,8.07326007326007,0,0.663888888888889,1692.13271357963,29.3148416323897,28.857802647595,6.82035476627283,"bs_40_e.CSV",7.18827181471512,6.36252278278744,3.24995930768813,96.7500406923119,25.83,460.875,4.8,0.856634942988152
"7",1,"bs_40f.CSV",12.0440601927527,40,9.5,6.58511333832899,29,7.77174369109018,30.694,22.45785,7.26634239304656,14.868068833652,0,0.6484375,1399.98836428515,27.1562445029787,25.7395949614517,7.81216506826668,"bs_40f.CSV",10.7682639565485,7.90828399221462,2.65452959773248,97.3454704022675,30.694,458.75,6.425,0.943302227160726
"8",1,"bs_40x.CSV",11.9721954444464,40,10.25,4.2066564047681,23,5.92347026665957,30.073,21.67,7.23403126152402,8.0183908045977,0,0.635483870967742,790.265143218276,21.4397706716911,18.1824469410355,3.843261008504,"bs_40x.CSV",11.1217968210469,5.95187460131489,1.76600441501104,98.233995584989,30.073,464.425,3.45,0.883831773161637
"9",1,"bs_42a.CSV",12.0421441283812,40,10.775,7.05602609739525,25,8.72206254277049,25.457,18.192275,6.52078597976426,8.15503875968992,0,0.7,890.925974397411,18.8294085250116,23.1598650470082,7.2936069582133,"bs_42a.CSV",10.8722862962544,7.80954167890885,6.0842765290398,93.9157234709602,25.457,470.575,4.9,0.95637280316593
"10",1,"bs_42b.CSV",12.5339012259528,40,9.9,7.81898049665583,25,9.18095855561934,26.89,20.7378,5.84184726429925,9.70824524312896,0,0.689285714285714,1838.93037487116,28.2884754626504,32.2287531696494,7.8922398764018,"bs_42b.CSV",11.8185655119595,9.30248348142628,7.94511632951895,92.054883670481,26.89,461.075,5.15,0.860053512170949
"11",1,"bs_42c.CSV",16.9965351176707,40,15.65,6.57888713912524,24,8.18397825021548,25.595,21.66705,5.63689906522554,8.31007751937985,0,0.739814814814815,849.728979531857,16.4618197552594,24.0569630227344,4.85913794164124,"bs_42c.CSV",16.0728860896654,7.67396923497415,13.4973637961336,86.5026362038664,25.595,426.85,2.5,0.748733092600401
"12",1,"cp_2.CSV",10.3345705536654,40,9.35,6.91480377774112,28,8.28417165442629,29.573,18.954875,7.58180836921761,8.33402922755741,0,0.749193548387097,1260.89268173085,22.6719137483647,27.3290506369607,9.73980183073162,"cp_2.CSV",8.95857772164377,7.9148719834304,0.709610326053711,99.2903896739463,29.573,408.775,7.15,0.932584551638016
"13",1,"cp_3.CSV",10.1869655813071,40,7.6,7.12473425294338,28,7.82559901860554,30.222,20.776625,6.57742661973047,8.15157894736842,0,0.763709677419355,2472.03503335663,28.9459802503212,40.4248099649788,8.15198100727355,"cp_3.CSV",9.4239356113577,8.78167105077661,6.01177210126292,93.9882278987371,30.222,437.575,6.625,0.928714706082636
"14",1,"dnr_1987_2.CSV",7.46957021404115,40,6.875,3.03775915534034,15,3.74958331018261,16.239,11.20085,6.8946266106619,8.03611738148984,0,0.616176470588235,42.7038949862111,4.57016186591716,4.67092233991614,2.76232114910074,"dnr_1987_2.CSV",6.4640255316852,3.30511553590656,2.76596861386659,97.2340313861334,16.239,476.425,2.975,0.870118189445257
"15",1,"dnr_87_1.CSV",7.50783939479853,40,6.9,1.68791157807216,11,2.13072757526625,13.235,10.06215,4.81516797833484,8.05871559633028,0,0.560714285714286,9.97883104055308,2.44357440920806,2.00194284314427,1.8075122519711,"dnr_87_1.CSV",6.8017431430466,2.33482777486405,16.8054162487462,83.1945837512538,13.235,498.6,2.25,0.770064279602823
"16",1,"dnr_87_3.CSV",5.88715040230106,40,5.45,2.17783265059185,15,2.66411336095144,14.827,7.90795,5.03770403030477,8.01529636711281,1,0.6890625,7.29372679245475,1.83027704269587,1.98590350708065,2.6601847627176,"dnr_87_3.CSV",5.18430343716434,2.01997582695636,19.2978654242063,80.7021345757937,14.827,461.55,2.375,0.803008647669415
"17",1,"ltreb_bf_8.CSV",10.9229626298499,40,10.4,3.71602165324372,16,4.32897216438267,19.974,15.145225,6.43641316470969,8.05063291139241,0,0.664285714285714,67.7324924365809,5.85814778551971,5.7805360443121,3.43091422732432,"ltreb_bf_8.CSV",10.1238836140888,4.3639835968433,6.33593827282619,93.6640617271738,19.974,505.55,3.425,0.880841943299928
"18",1,"ltreb_bp_36_1.CSV",8.25099670640402,40,6.525,3.50209252291055,16,4.04961417915337,19.845,15.253325,6.27763161256454,8.24347826086957,0,0.616666666666667,338.180249838113,12.9534127044589,13.0533271293596,3.92484810999591,"ltreb_bp_36_1.CSV",7.54171052802917,4.92334724566335,5.19135802469136,94.8086419753086,19.845,405.1,3.2,0.912075769165565
"19",1,"ltreb_bp_36_2.CSV",8.35199237056061,40,6.975,2.87813329570268,16,3.60892989679766,19.113,14.47875,6.76093221280707,8.0140350877193,0,0.5825,217.657636255489,10.0805848837501,10.7721606308575,3.8461492680742,"ltreb_bp_36_2.CSV",7.52260399274047,4.10174010810933,3.14885496183206,96.8511450381679,19.113,497.9,3.95,0.894101158505932
"20",1,"ltreb_bp_54_1.CSV",10.2423002652733,40,9.075,3.70731496202003,15,4.90605493242789,18.312,14.6394,4.81891987704345,8.17288801571709,0,0.657894736842105,201.613972103345,9.60192372730337,10.4602596926842,2.65403091396986,"ltreb_bp_54_1.CSV",9.38996926993901,4.73398705337741,15.8621033228715,84.1378966771285,18.312,501.925,2.85,0.838770781310815
"21",1,"ltreb_bp_54_2.CSV",8.25283824905708,40,6.975,3.68395652627746,15,4.6394369270419,16.742,13.075525,6.37675982211879,8.04809619238477,0,0.636111111111111,156.546071159142,8.93087431406016,8.76273673834849,3.21139395396518,"ltreb_bp_54_2.CSV",6.95194898015284,4.35143495966505,4.89909024364739,95.1009097563526,16.742,478.25,3.5,0.915339561125641
"22",1,"ltreb_bp_80_1.CSV",8.49111265916593,40,8.2,2.29331383651941,13,3.14801524773944,15.175,12.1993,6.16865984907634,8.64604810996564,0,0.5140625,36.7277492600961,4.90948685108964,3.55312371288617,2.28856513327254,"ltreb_bp_80_1.CSV",7.77430211074986,3.01646815984252,7.47302072390411,92.5269792760959,15.175,523.65,2.675,0.843386497086741
"23",1,"ltreb_bp_80_2.CSV",8.21364563153036,40,8.1,2.416710824438,12,3.05614135798723,15.438,11.17315,6.01580422340114,8.97854077253219,0,0.5546875,23.6404520554013,3.96726868483748,2.81091288333687,2.02949388095173,"ltreb_bp_80_2.CSV",6.87656069327598,3.02446206535864,7.82461664042913,92.1753833595709,15.438,428.875,2.5,0.807996746432046
"24",1,"ltreb_bp_80_3.CSV",8.31029785678439,40,7.275,2.52755598492213,14,3.64683081592771,17.503,13.47345,5.64549870562166,8.03041825095057,0,0.601315789473684,97.0452689485754,6.87057836576707,7.0597749162724,1.64614682882521,"ltreb_bp_80_3.CSV",7.56528544008774,3.59436594415335,10.5425824175824,89.4574175824176,17.503,509.7,2.65,0.835746158318895
"25",1,"psa_1972_1.CSV",9.07053790529497,40,8.5,2.14027338988758,15,3.59861084308932,17.282,14.185525,6.15420037150216,8.06941431670282,0,0.527777777777778,93.7361255145257,7.7920034998328,5.74637337571438,1.7980070304118,"psa_1972_1.CSV",7.63831646825397,3.40668385724365,5.80906400872139,94.1909359912786,17.282,481.675,2.25,0.826693887585722
"26",1,"psa_1972_2.CSV",9.6493910818699,40,8.425,2.3741556078073,15,3.54180391890912,18.786,14.353975,6.07131950635148,8.19753086419753,0,0.5625,102.178211755702,8.02836107173818,6.14195654962655,2.00815968166162,"psa_1972_2.CSV",8.16226564927858,3.41225021225508,8.76411320945775,91.2358867905423,18.786,493.875,2.475,0.78742523885995
"27",1,"psa_1972_3.CSV",8.05825757331064,40,7.075,4.08041859991066,16,4.72962736375711,16.984,12.46435,6.08551030304999,8.05161290322581,0,0.629166666666667,111.453409019955,7.26576363720922,7.65911795105438,4.34490961547725,"psa_1972_3.CSV",6.948396034874,4.66029707751892,7.56237580039744,92.4376241996026,16.984,453,3.9,0.926211681862643
"28",1,"red_pine_plain1.CSV",16.6921744524999,30,16.4333333333333,1.75280356942795,19,2.66687499186261,21.491,18.9694333333333,4.16833313216352,8.05647058823529,0,0.684848484848485,17.2383670170645,3.43714990901568,2.32902716171754,0.94442603198189,"red_pine_plain1.CSV",15.6994049137284,2.65020430645376,18.5021016431028,81.4978983568972,21.491,436.266666666667,1.8,0.548031740623452
"29",1,"red_pine_plain2.CSV",17.163007485989,40,17.05,1.29377777709773,19,2.03654118544162,21.098,19.43345,4.45496677804364,8.01900237529691,0,0.680681818181818,13.8024846579437,3.12134436542018,2.01486823648681,0.968582018024816,"red_pine_plain2.CSV",16.3013882320782,2.25356863432848,14.7906597565947,85.2093402434053,21.098,429.425,1.7,0.499777285688121
"30",1,"rp32_1.CSV",12.3637747447549,40,10.35,3.40855699025163,20,5.15533704038834,23.484,20.043425,6.72637111027204,8.65753424657534,0,0.566666666666667,475.967007022049,16.2226043531803,14.5874643109152,2.29990331889887,"rp32_1.CSV",11.9053583328462,5.1656896311126,3.10393656188048,96.8960634381195,23.484,441.475,2.575,0.827000335148575
"31",1,"rp32_2.CSV",12.6259979555367,40,11.475,4.32742085444272,21,5.26301957055073,23.462,20.489175,6.7800184313942,8.01512287334594,0,0.576041666666667,341.892803920158,14.396125558385,11.603636189892,3.31601623737557,"rp32_2.CSV",12.0063981889257,5.7306457993106,3.73457819273091,96.2654218072691,23.462,524.925,3.325,0.895768881881456
"32",1,"rp32_3.CSV",10.4951801442008,40,9.275,3.66117286236576,20,4.91420135932585,21.979,16.63035,5.91786667175122,8.10278372591007,0,0.645652173913044,201.361358696012,11.1373554542207,8.79321739651375,4.01717917711242,"rp32_3.CSV",9.5025604314783,4.92835919081221,8.90514209145218,91.0948579085478,21.979,447.875,4,0.914273340906824
"33",1,"rp60_1.CSV",11.4618010870255,40,10.6,2.5570996288315,17,3.50570962859162,17.96,16.2792,6.69274646494584,8.0178970917226,0,0.530263157894737,70.1677667156376,6.4767794623847,5.31216476695418,1.95543792983462,"rp60_1.CSV",10.8420856902357,3.54832461645088,4.06976744186046,95.9302325581395,17.96,464.5,2.15,0.738938360616755
"34",1,"rp60_2.CSV",11.9157612102164,40,11.675,2.00684003432118,16,2.64941031174863,17.415,15.60115,6.15937108515589,10.2250530785563,0,0.577777777777778,21.3697525363366,3.80916750145157,2.61915930829374,1.15440670853818,"rp60_2.CSV",11.2039067984892,2.66308251856238,5.17722652341075,94.8227734765892,17.415,474.775,1.875,0.655498465440142
"35",1,"rp60_3.CSV",10.7434208458035,40,9.675,2.78669327241477,17,4.05208279777203,19.226,16.355575,6.76309295808074,8.0495867768595,0,0.59,111.30527633245,7.72466839973639,7.18573409239196,2.69191496882033,"rp60_3.CSV",10.0202065116786,3.83895432723098,2.7223134367883,97.2776865632117,19.226,472.125,2.6,0.834469981706074
"36",1,"rp73_1.CSV",5.02665573470672,40,4.175,2.21447752169492,10,2.44834127523105,12.334,7.707175,5.44603426305952,8.05417607223476,2,0.601923076923077,13.3447305400201,2.5715114563463,2.59462123823495,3.47248902003027,"rp73_1.CSV",4.8569816218995,2.45890032493492,19.4138056030242,80.5861943969758,12.334,482.875,2.675,0.905692131944241
"37",1,"rp73_2.CSV",5.76983113124875,40,5.025,1.93337934135262,9,2.42371099762327,12.946,8.574125,5.35316184771317,9.78988326848249,1,0.582142857142857,11.5995423769947,2.50888145726578,2.30327076358438,2.66425884423841,"rp73_2.CSV",5.45140896179932,2.31321299166301,14.675042041745,85.324957958255,12.946,505.55,2.675,0.811810248991925
"38",1,"rp73_3.CSV",6.16959972661858,50,5.44,3.1126920613534,13,3.34759615246523,14.603,9.25616,4.69254170670776,8.64187866927593,5,0.63625,18.487270526264,3.1507994282827,2.92570222151834,4.13462798642423,"rp73_3.CSV",6.39548372747748,3.03864819030499,24.7489513156222,75.2510486843778,14.603,472.12,3.52,0.893622846254954
"39",1,"rp97_1.CSV",0.997268064893609,40,0.875,1.67735982468449,6,1.50312175155574,5.681,0.873975,0.230305304672291,2.94218240019687,28,0.914285714285714,0.00923894907634689,0.0387702190820537,0.0879535058350516,1.49817493223058,"rp97_1.CSV",2.21270517928287,0.994867527977905,91.4338647554971,8.56613524450295,5.681,512.875,1.8,0.95524618363224
"40",1,"rp97_2.CSV",2.34889870720795,40,2.175,2.78985460268617,9,2.71005073753242,10.365,2.553825,1.32293114469456,8.30931458699473,19,0.831818181818182,0.625169189422794,0.403188976503041,0.680152805367459,3.30172028888361,"rp97_2.CSV",4.04148976700252,2.3303865917556,69.1755228805746,30.8244771194254,10.365,515.275,2.175,0.966884517891478
"41",1,"rp97_3.CSV",3.16683178198021,30,3.03333333333333,3.90383784941119,9,3.73705171967897,11.673,3.82376666666667,1.57527318145331,8.03571428571429,15,0.848717948717949,6.01894929300902,0.774720567557312,2.32782244494994,4.83143604469965,"rp97_3.CSV",6.38807169410515,2.70750341235728,72.8184770840852,27.1815229159148,11.673,461.933333333333,2.26666666666667,0.956869180332827
